from	to
CTNNB1	EP300
E2F1	CTNNB1
EP300	CTNNB1
EP300	E2F1
FZD3	NLK
GSK3B	CTNNB1
GSK3B	E2F1
GSK3B	STAT1
NLK	CTNNB1
NLK	HNF4A
WNT3A	CTNNB1
WNT3A	FZD3
WNT3A	GSK3B
E2F1	TNFSF11
EP300	TNFSF11
HNF4A	TNFSF11
STAT1	TNFSF11
