from	to
MAP3K7	NFKB1
MAP3K7	RELA
NFKB1	RELA
RELA	AR
RELA	NFKB1
SMAD4	AR
TGFB3	MAP3K7
TGFB3	SMAD4
AR	IL18
NFKB1	IL18
RELA	IL18
