from	to
FOXP3	NFKB1
IL2	FOXP3
IL2	NFATC2
IL2	NGFR
NFATC2	FOS
NFKB1	FOS
NFKB1	RELA
NGFR	NFKB1
NGFR	RELA
RELA	FOS
RELA	NFKB1
FOS	CD40LG
FOXP3	CD40LG
NFKB1	CD40LG
RELA	CD40LG
