from	to
AR	ESR1
ESR1	AR
MAPK8	AR
MAPK8	ESR1
MAPK8	TP53
TNFSF12	MAPK8
TNFSF12	TRAF2
TP53	AR
TP53	ESR1
TRAF2	MAPK8
TRAF2	TP53
AR	LIF
ESR1	LIF
TP53	LIF
