from	to
HIF1A	TP53
IL2RG	STAT1
IL4	HIF1A
IL4	IL2RG
IL4	JUN
IL4	NFKB1
JUN	TP53
NFKB1	JUN
NFKB1	TP53
STAT1	HIF1A
TP53	HIF1A
TP53	NFKB1
JUN	IL1B
NFKB1	IL1B
STAT1	IL1B
TP53	IL1B
