from	to
EP300	ESR1
ERBB2	ESR1
ERBB2	PRKACA
ERBB2	STAT1
ESR1	PGR
NRG1	ERBB2
NRG1	ESR1
NRG1	PRKACA
PGR	ESR1
PRKACA	EP300
PRKACA	ERBB2
PRKACA	ESR1
PRKACA	HNF4A
EP300	TNFSF11
HNF4A	TNFSF11
PGR	TNFSF11
STAT1	TNFSF11
