from	to
AKT1	SMAD3
AKT1	SP1
AKT1	SRC
AKT1	STAT3
BCAR1	SMAD3
BCAR1	SRC
PDGFB	AKT1
PDGFB	BCAR1
PDGFB	SRC
PDGFB	STAT3
SRC	AKT1
SRC	BCAR1
SRC	HNF4A
SRC	STAT3
STAT3	EGR1
STAT3	SRC
EGR1	EPO
HNF4A	EPO
SMAD3	EPO
SP1	EPO
