from	to
BRMS1	EP300
EP300	JUN
EP300	NFKB1
EP300	TP53
JUN	TP53
NFKB1	JUN
NFKB1	TP53
TNF	BRMS1
TNF	JUN
TNF	NFKB1
TNF	TP53
TP53	EP300
TP53	NFKB1
EP300	IL1B
JUN	IL1B
NFKB1	IL1B
TP53	IL1B
