from	to
AR	STAT1
CHUK	NR2C2
CHUK	RELB
IFNB1	IRF1
IFNB1	STAT1
IL1B	IFNB1
IL1B	IL1R1
IL1B	NR2C2
IL1B	STAT1
IL1R1	CHUK
IRF1	IFNB1
NR2C2	AR
NR2C2	CHUK
STAT1	IRF1
AR	IL15
IRF1	IL15
RELB	IL15
STAT1	IL15
