from	to
EDN1	SP1
EP300	EDN1
EP300	JUN
EP300	SP1
FGF13	JUN
JUN	EDN1
JUN	SP1
PRKAB1	EP300
PRKAB1	HNF4A
VEGFA	EDN1
VEGFA	FGF13
VEGFA	PRKAB1
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
SP1	CCL20
