from	to
MAP3K7	E2F4
MAP3K7	PIM1
NQO1	TP63
PIM1	PLK1
PLK1	RAD21
PLK1	TP63
TNF	MAP3K7
TNF	NQO1
TNF	NR3C1
TNF	PIM1
TP63	TFAP2C
E2F4	CLCF1
NR3C1	CLCF1
RAD21	CLCF1
TFAP2C	CLCF1
