from	to
AGER	SMAD4
EP300	ESR1
EP300	SMAD4
EP300	TP53
HMGB1	AGER
HMGB1	TLR2
HMGB1	TP53
SMAD4	EP300
SMAD4	LEF1
TLR2	ESR1
TP53	EP300
TP53	ESR1
EP300	CCL7
ESR1	CCL7
LEF1	CCL7
