from	to
AR	STAT1
MAP3K7	E2F4
SDC2	STAT1
TGFB1	AR
TGFB1	FOXP3
TGFB1	MAP3K7
TGFB1	SDC2
AR	IL15
E2F4	IL15
FOXP3	IL15
STAT1	IL15
