from	to
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
STAT1	RELA
TNF	JUN
TNF	NFKB1
TNF	RELA
TNF	STAT1
JUN	IL12A
NFKB1	IL12A
RELA	IL12A
STAT1	IL12A
