from	to
EP300	NFKB1
EP300	RELA
FOXP3	NFKB1
IFNG	EP300
IFNG	IL17A
IFNG	IL4
IFNG	NFKB1
IL17A	NFKB1
IL17A	RELA
IL4	FOXP3
IL4	NFKB1
NFKB1	IL17A
NFKB1	IL4
NFKB1	RELA
RELA	IL17A
RELA	NFKB1
EP300	CXCL5
FOXP3	CXCL5
NFKB1	CXCL5
RELA	CXCL5
