from	to
EDN1	SP1
EP300	EDN1
EP300	HIF1A
EP300	SP1
HIF1A	EDN1
PRKAB1	EP300
PRKAB1	HIF1A
PRKAB1	HNF4A
VEGFA	EDN1
VEGFA	HIF1A
VEGFA	PRKAB1
EP300	EPO
HIF1A	EPO
HNF4A	EPO
SP1	EPO
