from	to
FOXP3	IL2
HDLBP	CTCF
IL1B	CEBPB
IL1B	IL2
IL1B	STK11
IL2	FOXP3
STK11	HDLBP
CEBPB	CCL1
CTCF	CCL1
FOXP3	CCL1
