from	to
CXCL12	JUN
IL1A	CXCL12
IL1A	IL1RAP
IL1A	MAP3K1
IL1A	RELA
IL1RAP	NFKB1
IL1RAP	RELA
JUN	SP1
MAP3K1	JUN
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
RELA	SP1
JUN	TNF
NFKB1	TNF
RELA	TNF
SP1	TNF
