from	to
IL21	IL2RG
IL21	STAT3
IL2RG	IRF4
IL2RG	STAT1
IL2RG	STAT3
IL2RG	STAT5B
PRKCA	BATF
PRKCA	STAT3
PRKCA	STAT5B
STAT1	STAT3
STAT3	PRKCA
STAT3	STAT1
STAT5B	FOXP3
BATF	IL16
FOXP3	IL16
IRF4	IL16
STAT1	IL16
