from	to
EP300	MYC
EP300	NFKB1
IFNG	EP300
IFNG	NFKB1
IFNG	STAT1
IL15	IFNG
IL15	IL2RG
IL15	MYC
IL15	NFKB1
IL2RG	MYC
IL2RG	STAT1
MYC	NFKB1
NFKB1	IFNG
NFKB1	MYC
STAT1	MYC
EP300	CSF1
MYC	CSF1
NFKB1	CSF1
STAT1	CSF1
