from	to
CXCL12	JUN
FOS	JUN
IL13	CXCL12
IL13	NFKB1
IL13	SOCS1
JUN	FOS
NFKB1	FOS
NFKB1	JUN
NFKB1	RELA
RELA	FOS
RELA	JUN
RELA	NFKB1
SOCS1	RELA
FOS	CCL5
JUN	CCL5
NFKB1	CCL5
RELA	CCL5
