from	to
BMP2	FGFR3
BMP2	MAP3K7
FGFR3	FOS
FGFR3	RPS6KA3
MAP3K7	FOS
MAP3K7	NFKB1
MAP3K7	RELA
NFKB1	FOS
NFKB1	RELA
RELA	FOS
RELA	NFKB1
RPS6KA3	FOS
RPS6KA3	REL
RPS6KA3	RELA
FOS	CD40LG
NFKB1	CD40LG
REL	CD40LG
RELA	CD40LG
