from	to
HRH1	RELA
IL6	HRH1
IL6	SAA1
IL6	STAT1
IL6	TLR4
NFKB1	RELA
RELA	IRF3
RELA	NFKB1
SAA1	NFKB1
STAT1	RELA
TLR4	IRF3
TLR4	NFKB1
TLR4	RELA
TLR4	STAT1
IRF3	CXCL10
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
