from	to
CD8B	JUN
HLA-E	CD8B
HLA-E	STAT1
IFNA1	HLA-E
IFNA1	NFKB1
IFNA1	STAT1
IFNL1	HLA-E
IFNL1	IFNA1
IFNL1	STAT1
JUN	IFNA1
NFKB1	IFNA1
NFKB1	JUN
NFKB1	RELA
RELA	IFNA1
RELA	JUN
RELA	NFKB1
STAT1	RELA
JUN	CXCL8
NFKB1	CXCL8
RELA	CXCL8
STAT1	CXCL8
