from	to
CD40	MAPK1
CD40	TP53
IL10	CD40
IL10	MAPK1
IL10	PIK3CA
IL10	TFRC
MAPK1	ESR1
MAPK1	HNF4A
MAPK1	SP1
MAPK1	TP53
PIK3CA	MAPK1
PIK3CA	SP1
TFRC	ESR1
TP53	ESR1
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
