from	to
EP300	MYC
EP300	NFKB1
MYC	NFKB1
NFKB1	MYC
PPP2R5D	MYC
SDC2	STAT1
STAT1	MYC
SUCLA2	NFKB1
TGFB1	EP300
TGFB1	PPP2R5D
TGFB1	SDC2
TGFB1	SUCLA2
EP300	CSF1
MYC	CSF1
NFKB1	CSF1
STAT1	CSF1
