from	to
ACVR1	ACVR1B
ACVR1	STAT1
ACVR1B	MDM4
ACVR1B	SMAD4
ACVR2B	ACVR1
ACVR2B	ACVR1B
ACVR2B	PRKCB
EP300	JUN
EP300	SMAD4
EP300	STAT3
GDF11	ACVR1B
GDF11	ACVR2B
JUN	SMAD4
JUN	STAT3
MDM4	EP300
PRKCB	STAT3
SMAD4	EP300
SMAD4	JUN
STAT1	STAT3
STAT3	STAT1
EP300	IL6
JUN	IL6
STAT1	IL6
STAT3	IL6
