from	to
BMP6	BMPR1A
BMP6	BMPR2
BMP6	ESR1
BMPR1A	BMPR2
BMPR1A	PRKACB
BMPR2	BMPR1A
BMPR2	C4BPA
C4BPA	BMPR2
C4BPA	NFKB1
EP300	ESR1
EP300	JUN
EP300	NFKB1
ESR1	JUN
JUN	EGR1
JUN	ESR1
NFKB1	JUN
PRKACB	EGR1
PRKACB	EP300
EGR1	IL1A
EP300	IL1A
JUN	IL1A
NFKB1	IL1A
