from	to
CDK2	AR
CDK2	EP300
CDK2	SP1
EP300	AR
EP300	NFKB1
EP300	SP1
FGF10	CDK2
FGF10	PIK3CA
PIK3CA	NFKB1
PIK3CA	SP1
SP1	CDK2
AR	CXCL5
EP300	CXCL5
NFKB1	CXCL5
SP1	CXCL5
