from	to
AR	STAT1
FOS	TP53
PIM1	AR
RPS6KA5	FOS
RPS6KA5	STAT1
STAT1	PIM1
TNF	PIM1
TNF	RPS6KA5
TNF	STAT1
TNF	TP53
TP53	AR
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
