from	to
CSF3	MAPK3
CSF3	STAT1
EP300	HIF1A
EP300	SP1
MAPK3	EP300
MAPK3	HIF1A
MAPK3	SP1
MAPK3	STAT1
STAT1	HIF1A
STAT1	MAPK3
EP300	MIF
HIF1A	MIF
SP1	MIF
