from	to
ATF2	JUN
BMP7	ATF2
BMP7	CDK2
BMP7	EDN1
CDK2	ATF2
CDK2	JUN
CDK2	MYC
CDK2	SP1
EDN1	NFKB1
EDN1	SP1
JUN	ATF2
JUN	EDN1
JUN	MYC
JUN	SP1
MYC	NFKB1
MYC	SP1
NFKB1	JUN
NFKB1	MYC
SP1	CDK2
SP1	MYC
JUN	IL2
MYC	IL2
NFKB1	IL2
SP1	IL2
