from	to
AR	JUN
AR	STAT1
EGF	AR
EGF	JUN
EGF	NFKB1
EGF	STAT1
NFKB1	JUN
AR	IL12A
JUN	IL12A
NFKB1	IL12A
STAT1	IL12A
