from	to
EP300	ESR1
EP300	TP53
EP300	YY1
NRG1	ESR1
NRG1	PRKACA
NRG1	YY1
PRKACA	EP300
PRKACA	ESR1
PRKACA	HNF4A
PRKACA	TP53
TP53	EP300
TP53	ESR1
YY1	TP53
EP300	GDF15
ESR1	GDF15
HNF4A	GDF15
TP53	GDF15
