from	to
AKT3	CREB1
AKT3	JUN
EP300	JUN
EP300	STAT3
FGF13	JUN
FLT1	AKT3
FLT1	STAT3
JUN	CREB1
JUN	STAT3
PRKAB1	EP300
VEGFA	AKT3
VEGFA	FGF13
VEGFA	FLT1
VEGFA	PRKAB1
CREB1	IL6
EP300	IL6
JUN	IL6
STAT3	IL6
