from	to
AR	STAT1
HGF	AR
HGF	RELB
IL13	IL4
IL13	STAT1
IL4	AR
IL4	FOXP3
IL4	HGF
AR	IL15
FOXP3	IL15
RELB	IL15
STAT1	IL15
