from	to
EDN1	EGFR
EDN1	MAPK14
EDN1	SP1
EGFR	ESR1
EGFR	MAPK14
MAPK14	EGFR
MAPK14	ESR1
MAPK14	HNF4A
MAPK14	SP1
MAPK14	TP53
TGFB1	EDN1
TGFB1	EGFR
TGFB1	MAPK14
TGFB1	TP53
TP53	EGFR
TP53	ESR1
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
