from	to
EP300	STAT3
IGF1	INSR
IGF1	STAT3
IL21	IGF1
IL21	IL2RG
IL21	STAT3
IL2RG	STAT1
IL2RG	STAT3
IL2RG	STAT5B
INSR	EP300
INSR	PRKCA
INSR	STAT5B
PRKCA	BATF
PRKCA	EP300
PRKCA	INSR
PRKCA	STAT3
PRKCA	STAT5B
STAT1	STAT3
STAT3	PRKCA
STAT3	STAT1
STAT5B	FOXP3
BATF	IL1B
EP300	IL1B
FOXP3	IL1B
STAT1	IL1B
