from	to
AR	ESR1
ESR1	AR
FOSB	AR
IL1B	ESR1
IL1B	FOSB
IL2	FOSB
IL2	IL1B
IL2	NGFR
NGFR	TP53
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
