from	to
AR	NR3C1
AR	STAT3
MAPK8	AR
MAPK8	NR3C1
MAPK8	STAT3
NR3C1	AR
NR3C1	MAPK8
STAT3	AR
STAT3	MAPK8
TNFSF12	MAPK8
TNFSF12	STAT3
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
