from	to
HRH1	RELA
IL6	ESR1
IL6	HRH1
IL6	SAA1
NFKB1	RELA
RELA	NFKB1
SAA1	NFKB1
ESR1	CCL11
NFKB1	CCL11
RELA	CCL11
