from	to
ACVR2B	PRKCB
ACVR2B	SMAD3
HDAC9	HIF1A
HDAC9	SMAD3
HIF1A	TP53
MSTN	ACVR2B
MSTN	SMAD3
PRKCB	TP53
SMAD3	AR
SMAD3	HDAC9
TP53	AR
TP53	HIF1A
AR	KITLG
HIF1A	KITLG
TP53	KITLG
