from	to
B2M	AR
CAMK2B	ATF2
CAMK2B	CAMK2G
CAMK2G	ATF1
CAMK2G	ATF2
IFNG	B2M
IFNG	CAMK2B
IFNG	CAMK2G
IFNG	IL15
IL15	MYC
MYC	IL15
AR	TGFB2
ATF1	TGFB2
ATF2	TGFB2
MYC	TGFB2
