from	to
ATF2	JUN
BMP4	ATF2
BMP4	BMPR1B
BMP4	BMPR2
BMP4	TP53
BMPR1B	BMPR2
BMPR1B	CHN1
BMPR2	ATF2
BMPR2	BMPR1B
BMPR2	NLK
CHN1	MYC
EP300	ATF2
EP300	JUN
EP300	MYC
EP300	TP53
JUN	ATF2
JUN	MYC
JUN	TP53
MYC	TP53
NLK	HNF4A
NLK	TP53
TP53	EP300
EP300	IL1RN
HNF4A	IL1RN
JUN	IL1RN
MYC	IL1RN
