from	to
LTA	MAP3K1
LTA	TNFRSF1A
MAP3K1	AR
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
NFKB1	RELA
RELA	AR
RELA	NFKB1
RELA	SP1
TNFRSF1A	MAP3K1
TNFRSF1A	NFKB1
TNFRSF1A	RELA
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
