from	to
BRMS1	EP300
CREB1	TAF1
EP300	JUN
EP300	SP1
JUN	CREB1
JUN	SP1
TAF1	JUN
TNF	BRMS1
TNF	CREB1
TNF	JUN
TNF	TXN
TXN	SP1
EP300	IL7
JUN	IL7
SP1	IL7
TAF1	IL7
