from	to
LYN	NFKB1
LYN	STAT1
NFKB1	RELA
PDGFD	LYN
PDGFD	STAT1
PDGFD	YES1
RELA	NFKB1
STAT1	RELA
YES1	RELA
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
