from	to
B2M	JUN
IFNG	B2M
IFNG	PLD1
IFNG	TGFB2
IFNG	TXN
JUN	EGR1
JUN	SP1
JUN	TGFB2
PLD1	EGR1
TGFB2	SMAD1
TXN	SP1
EGR1	SPP1
JUN	SPP1
SMAD1	SPP1
SP1	SPP1
