from	to
ACVR1	STAT1
AR	STAT1
BMP2	ACVR1
BMP2	FGFR3
BMP2	MAPK14
BMP2	PTEN
FGFR3	FOS
FGFR3	PTEN
FGFR3	STAT1
FOS	PTEN
FOS	TP53
MAPK14	AR
MAPK14	FOS
MAPK14	STAT1
MAPK14	TP53
PTEN	AR
PTEN	FGFR3
TP53	AR
TP53	PTEN
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
