from	to
ABL1	HDAC2
ABL1	JAK2
ABL1	STAT1
EP300	ABL1
IFNA1	ABL1
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	IFNLR1
IFNL1	STAT1
IFNLR1	JAK2
JAK2	MAPK1
JAK2	PPP2R5A
JAK2	STAT1
MAPK1	EP300
MAPK1	HNF4A
MAPK1	JAK2
MAPK1	STAT1
PPP2R5A	MAX
STAT1	MAPK1
EP300	EPO
HDAC2	EPO
HNF4A	EPO
MAX	EPO
