from	to
CREB1	CREBBP
CREBBP	CREB1
CREBBP	JUN
CREBBP	NFKB1
EP300	JUN
EP300	NFKB1
GDNF	CREB1
GDNF	MAPK14
GDNF	NFKB1
JUN	CREB1
MAPK14	CREB1
MAPK14	CREBBP
MAPK14	EP300
MAPK14	JUN
MAPK14	NFKB1
NFKB1	CREBBP
NFKB1	JUN
CREBBP	IFNB1
EP300	IFNB1
JUN	IFNB1
NFKB1	IFNB1
