from	to
CSF1	IL4
CSF1	TNF
IL4	AR
IL4	NFKB1
NFKB1	IL4
NFKB1	RELA
NFKB1	TNF
RELA	AR
RELA	NFKB1
RELA	TNF
TNF	NFKB1
TNF	RELA
AR	IL18
NFKB1	IL18
RELA	IL18
