from	to
ACVR1	STAT1
AR	STAT1
BMP4	ACVR1
BMP4	MAP3K7
BMP4	TP53
FOS	TP53
MAP3K7	FOS
TP53	AR
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
