from	to
AR	NR3C1
AR	STAT3
IL1A	IL6
IL1A	MAP4K4
IL1A	MAPKAPK2
IL6	AR
IL6	STAT3
MAP4K4	NR3C1
MAP4K4	STAT3
MAPKAPK2	STAT3
NR3C1	AR
NR3C1	IL6
STAT3	AR
STAT3	IL6
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
