from	to
AR	STAT1
DAPK3	AR
EP300	AR
EP300	NFKB1
IFNG	EP300
IFNG	NFKB1
IFNG	STAT1
IL15	IFNG
IL15	IL2RG
IL15	NFKB1
IL15	ULK1
IL2RG	STAT1
NFKB1	IFNG
ULK1	DAPK3
AR	IL16
EP300	IL16
NFKB1	IL16
STAT1	IL16
