from	to
ACVR1B	MAPK1
ACVR1B	MDM4
ACVR1B	SMAD2
EP300	HIF1A
EP300	SMAD2
EP300	SP1
GDF11	ACVR1B
MAPK1	EP300
MAPK1	HIF1A
MAPK1	MDM4
MAPK1	SMAD2
MAPK1	SP1
MDM4	EP300
SMAD2	EP300
SMAD2	SP1
EP300	MIF
HIF1A	MIF
SP1	MIF
