from	to
CIITA	TAF1
EP300	JUN
EP300	SP1
IFNG	CIITA
IFNG	EP300
IFNG	TXN
IL2	IFNG
IL2	JUN
IL27	IFNG
IL27	IL2
JUN	IFNG
JUN	IL2
JUN	SP1
TAF1	JUN
TXN	SP1
EP300	IL7
JUN	IL7
SP1	IL7
TAF1	IL7
