from	to
AR	ESR1
CALM3	AR
CALM3	ESR1
CALM3	ESR2
CCNH	E2F1
E2F1	AR
E2F1	CCNH
EGF	AR
EGF	CALM3
EGF	CCNH
EGF	ESR1
ESR1	AR
ESR1	ESR2
ESR2	ESR1
AR	EGF
E2F1	EGF
ESR1	EGF
ESR2	EGF
