from	to
ANGPT1	NFKB1
EP300	JUN
EP300	NFKB1
EP300	STAT3
FGF13	JUN
FLT1	STAT3
JUN	STAT3
NFKB1	JUN
PRKAB1	EP300
VEGFA	ANGPT1
VEGFA	FGF13
VEGFA	FLT1
VEGFA	PRKAB1
EP300	CCL2
JUN	CCL2
NFKB1	CCL2
STAT3	CCL2
