from	to
ESPL1	RAD21
IL2	MAPK1
IL2	MAPK3
IL2	RPS6KB1
IL2	SGK1
MAPK1	ESPL1
MAPK1	MAPK3
MAPK1	NR3C1
MAPK1	RPS6KB1
MAPK1	SGK1
MAPK3	E2F4
MAPK3	MAPK1
MAPK3	NR3C1
MAPK3	RPS6KB1
NR3C1	MAPK3
NR3C1	SGK1
RPS6KB1	MAPK1
RPS6KB1	TP63
SGK1	MAPK1
SGK1	NR3C1
TP63	TFAP2C
E2F4	CLCF1
NR3C1	CLCF1
RAD21	CLCF1
TFAP2C	CLCF1
