from	to
IFNA1	NFKB1
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	STAT1
NFKB1	IFNA1
NFKB1	RELA
RELA	IFNA1
RELA	NFKB1
STAT1	IRF1
STAT1	RELA
IRF1	IL12A
NFKB1	IL12A
RELA	IL12A
STAT1	IL12A
