from	to
IL2	MYC
IL2	NGFR
IL2	STAT1
MYC	NFKB1
NFKB1	MYC
NFKB1	RELA
NGFR	NFKB1
NGFR	RELA
RELA	MYC
RELA	NFKB1
STAT1	MYC
STAT1	RELA
MYC	CSF1
NFKB1	CSF1
RELA	CSF1
STAT1	CSF1
