from	to
CTCF	MYC
HMGB1	MOK
HMGB1	NFKB1
HMGB1	TLR4
JUN	MYC
MOK	JUN
MOK	MYC
MYC	CTCF
MYC	NFKB1
NFKB1	JUN
NFKB1	MYC
NFKB1	RELA
RELA	JUN
RELA	MYC
RELA	NFKB1
TLR4	NFKB1
TLR4	RELA
CTCF	IL1A
JUN	IL1A
NFKB1	IL1A
RELA	IL1A
