from	to
EP300	NFKB1
IFNA1	NFKB1
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	IFNLR1
IFNL1	STAT1
IFNLR1	JAK3
JAK3	IRF4
JAK3	STAT1
MAPK1	EP300
MAPK1	NFKB1
MAPK1	STAT1
NFKB1	IFNA1
STAT1	MAPK1
EP300	IL16
IRF4	IL16
NFKB1	IL16
STAT1	IL16
